"Wie heiát der Junge aus dem ""Struwwelpeter"", der nicht stillsitzen kann und beim Schaukeln mit dem Stuhl die Tischdecke samt Essen vom Tisch zieht?"	Zappelphilipp	KindheitJugend	199
"Welches Gedicht von Friedrich Schiller musste frher von fast allen Schlern auswendig gelernt werden? Es beginnt mit den Worten: ""Festgemauert in der Erden steht die Form aus Lehm gebrannt ?"""	"""Das Lied von der Glocke"""	KindheitJugend	200
"Der Name eines Gruppenspiels fr Kinder heiát: ""H„nschen, ?""?"	"""H„nschen, piep einmal!"""	KindheitJugend	201
"Ein beliebtes deutsches Urlaubsziel ist das ""Schw„bische Meer"". Wie lautet der korrekte Name des Sees?"	Bodensee	Urlaub	202
Wie nennt man die kleinen Bauwerke, die besonders Kinder gerne am Strand bauen?	Sandburg	Urlaub	203
Welches Auto ohne Dach vermittelt bei sch”nem Wetterein besonderes Urlaubsgefhl?	das Cabrio	Urlaub	204
In welche europ„ische Hauptstadt muss man fahren, um das Goldene G„sschen und die Karlsbrcke zu besichtigen?	Nach Prag	Urlaub	205
"An warmen, sonnigen Tagen sind Bierg„rten besonders beliebte Aufenthaltsorte. Wie heiát die deutsche Stadt, die auch als ""Biergartenhauptstadt"" bezeichnet wird?"	Mnchen	Urlaub	206
Wencke Myhre besang in einem ihrer Schlager ein Gummiboot. Welche Farbe hatte dieses?	rot	Urlaub	207
Wie hieá der berhmte Luxuszug, der bereits 1883 mit Schlaf- und Speisewagen von Paris nach Konstantinopel fuhr?	Orient-Express	Urlaub	208
Eine beliebte Freizeitbesch„ftigung ist die Philatelie. Welche Sammelleidenschaft verbirgt sich hinter dem Begriff?	das Sammeln von Briefmarken	Urlaub	209
Ein beliebtes Ziel fr Wintersportler heiát Davos. In welchem Land befindet sich dieser Luftkurort?	in der Schweiz.	Urlaub	210
Mit welchem Transportmittel unternimmt man eine Kreuzfahrt?	mit dem Schiff	Urlaub	211
Wo kann man das sagenhafte Ungeheuer von Loch Ness besuchen?	in Schottland/Groábritannien	Urlaub	212
Gerade im Urlaub g”nnt man sich gerne mal ein besonderes alkoholisches Mixgetr„nk wie Kir Royal, Gin Tonic, Bloody Mary oder Pink Lady. Wie nennt man diese Mischgetr„nke?	Cocktails.	Urlaub	213
Ein beliebtes Hobby, vor allem bei M„nnern, ist das Zusammenbauen von Schiffen, Flugzeugen, Geb„uden oder Fahrzeugen im Miniaturformat. Wie nennt man diese T„tigkeit?	Modellbau	Urlaub	214
In welchem Land kann man im Balaton baden?	in Ungarn	Urlaub	215
Was sammeln Kiner besonders gerne an Meeresstr„nden?	Muscheln	Urlaub	216
In New York kann man die berhmte Freiheitsstatue besichtigen. Tr„gt sie sie Fackel in der rechten oder linken Hand?	in der rechten Hand	Urlaub	217
"Ein besonderes Ereignis ist eine Fahrt in einer historischen Eisenbahn. Auf welcher deutschen Insel verkehrt regelm„áig der ""Rasende Roland""?"	auf Rgen	Urlaub	218
Wie heiát der gr”áte See Italiens, der ein beliebtes Urlaubsziel ist?	Gardasee	Urlaub	219
"Woher kommt ein deutscher Tourist mit dem Autokennzeichen ""HH""?"	aus (der Hansestadt) Hamburg	Urlaub	220
L„ngere Reisestrecken legt man gerne mit dem Flugzeug zurck. Wie nennt man die hilfreichen Flugbegleiterinnen?	Stewardessen	Urlaub	221
Von welchem deutschen Urlaubsziel bringt man gerne eine Kuckucksuhr als Souvenir mit nach Hause?	aus dem Schwarzwald	Urlaub	222
Wie heiát das gr”áte Volksfest der Welt, das jedes Jahr Ende September in Mnchen abgehalten wird?	Oktoberfest	Urlaub	223
Im Urlaub versucht man sich gerne mal im Glcksspiel. In welchen Einrichtungen kann man in Abendgarderobe Roulette, Black Jack und Poker spielen?	im Casino	Urlaub	224
Tierparks sorgen nicht nur bei Kindern fr gute Laune. In welchem Bundesland kann man den Vogelpark Walsrode besichtigen?	in Niedersachsen	Urlaub	225
Wenn es drauáen kalt und trb ist, erfreuen sich Thermlb„der besonderer Beliebtheit. Wie heiáen die Holzhtten, in denen man kr„ftig ins Schwitzen kommt?	Sauna	Urlaub	226
In welchem europ„ischen Urlaubsland zahlte man frher mit Drachmen?	in Griechenland	Urlaub	227
Welchen Namen tr„gt die Ostsee-Halbinsel, auf der man die Kaiserb„der Bansin, Heringsdorf und Ahlbeck findet?	Usedom	Urlaub	228
In welches Urlaubsland f„hrt man, wenn man eine Reise nach Dalmatien gebucht hat?	Kroatien	Urlaub	229
Wofr ben”tigt man beim Zelten Heringe?	zum Befestigen bzw. Verankern des Zeltes in der Erde	Urlaub	230
Welche Amtssprachen werden in Kanada verwendet?	englisch und franz”sisch	Urlaub	231
IN welchem Landkann man mit dem Bernina-Express und dem Glacier-Express durch eine bezaubernde Landschaft fahren?	in der Schweiz.	Urlaub	232
Welche Flsse flieáen in Koblenz am Deutschen Eck zusammen?	Rhein und Mosel	Urlaub	233
Wie heiát die Urlaubsregion in Branenburg, die fr ihre zahlreichen Flusskan„le und eingelegte Gurken bekannt ist?	Spreewald	Urlaub	234
Welches Ballspiel mit zwei Mannschaften und einem Netz wird an Str„nden gerne gespielt?	(Beach-)Volleyball	Urlaub	235
Wie heiát die elegante Pferderasse, die man in der Spanischen Hofreitschule in Wien bewundern kann?	Lipizzaner	Urlaub	236
Welcher deutsche See beherbergt eine Herreninsel und eine Fraueninsel?	der Chiemsee	Urlaub	237
Welche Bilderpost versendet man gerne aus dem Urlaub an Verwandte und Freunde?	Ansichtskarten	Urlaub	238
In welchem europ„ischen Land kann man Geysire (heiáe Wasserfont„nen, die von der Erde ausgestoáen werden) beobachten?	in Island	Urlaub	239
Womit schtzt man die Augen vor starker Sonneneinstrahlung?	mit einer Sonnenbrille	Urlaub	240
"Wie lautet ein bekannter Sommertitel von Conny Froboess weiter: ""Pack die ?"""	"""Pack die Badehose ein, nimm dein kleines Schwesterlein und dann nichts wie raus nach Wannsee ?"""	Urlaub	241
Welche Farbe haben Taxis in London?	Schwarz	Urlaub	242
Welche Verkehrsansammlung l„sst die Urlaubsreise mit dem Auto oft zur Geduldsprobe werden?	der Stau	Urlaub	243
"In welchem Urlaubsland wird man mit ""Hola"" begrát?"	in Spanien	Urlaub	244
Wo fuhr 1835 die erste deutsche Eisenbahn?	von Nrnberg nach Frth	Urlaub	245
Auf welchem Erdteil kann man K„ngurus und Koalab„ren in freier Natur erleben?	in Australien	Urlaub	246
"Wenn man in Italien einer ""Farmacia"" aufsucht, handelt es sich um welche Einrichtung?"	eine Apotheke	Urlaub	247
"Der ""Louvre"" gilt als das meistbesuchte Museum der Welt. In welcher Stadt findet man den Touristenmagneten?"	in Paris	Urlaub	248
"Der Volksmund sagt: ""Wenn einer eine Reise tut, so ?"""	"""Wenn einer eine Reise tut, so kann er was erz„hlen."" Der Text stammt ursprnglich aus einem Gedicht von Matthias Claudius und lautet im Original: ""Wenn jemand eine Reise tut, so kann er was verz„hlen."""	Urlaub	249
"Welche russische Stadt ist fr ihre zauberhaften weiáen N„chte bekannt und wir auch ""Venedig des Nordens"" genannt?"	St. Petersburg	Urlaub	250
"Was ist der ""Hamburger Dom""?"	ein Volksfest, das dreimal j„hrlich in Hamburg stattfindet.	Urlaub	251
Welche Sportarten beinhaltet ein Triathlon-Wettkampf?	Schwimmen, Radfahren und Laufen	Sport	252
An welchem Wochentag finden in aller Regel die Formel-1-Rennen statt?	am Sonntag	Sport	253
Wofr stehen die fnf olympischen Ringe?	fr die fnf Erdteile, die an den Spielen teilnehmen	Sport	254
Bei einem Eishockeyspiel befinden sich wie viele Spieler jeder Mannschaft auf dem Spielfeld?	sechs Spieler (fnf Feldspieler, ein Torwart)	Sport	255
Welchen Beinamen hatte Franz Beckenbauer als Fuáballer?	Kaiser Franz	Sport	256
"Wie heiát die Sportart, in der ein ""Rittberger"" gesprungen wird?"	Eiskunstlauf	Sport	257
Fr welchen Sportverband steht die Abkrzung DFB?	Deutscher Fuáball-Bund	Sport	258
Der Amerikaner Jack Nicklaus blickt auf eine lange erfolgreiche Karriere in welcher Sportart zurck?	Golf	Sport	259
Wie heiáen die drei Grundgangarten des Pferdes?	Schritt, Trab und Galopp	Sport	260
Der Diskuswurf ist eine olympische Disziplin der Leichtathletik. Wie schwer ist die Scheibe, die dabei von den Sportlern geworfen wird?	Im Wettbewerb der M„nner wiegt der Diskurs 2 kg, bei Frauen 1 kg.	Sport	261
Wie lang ist die Strecke, die ein Marathonl„ufer zurcklegen muss?	ca. 42 km (exakt 42, 195 km)	Sport	262
In welchem deutschen Bundesland liegt die Motorrennstrecke Hockenheimring?	in Baden-Wrttemberg	Sport	263
Wann fand die erste Fuáball-WM statt: 1912, 1926 oder 1930?	1930 in Urugay	Sport	264
"Welcher deutsche Fuáballspieler ist als ""Bomber der Nation"" bekannt und gilt als einer der besten Strmer des 20. Jahrhunderts?"	Gerd Mller	Sport	265
"In welcher Sportart gibt es einen Wettbewerb namens ""Davis Cup""?"	im Tennis (Wettbewerb fr Nationalmannschaften im Herrentennis)	Sport	266
Seit 1952 wird im Skispringen j„hrlich die Vierschanzentournee veranstaltet. In welchen L„ndern bzw. Orten werden die Springen regul„r ausgetragen?	in Deutschland (Oberstdorf, Garmisch-Partenkirchen) und ™sterreich (Innsbruck, Bischofhofen)	Sport	267
Wie heiát der Hersteller von Sportartikeln, der eine Raubkatze in seinem Firmenlogo zeigt?	Puma	Sport	268
Welche Trikotfarbe tr„gt bei der Tour de France der in der Gesamtwertung fhrende Radfahrer?	gelb	Sport	269
In welcher Sportart war Henry Maske in den 1980er-Jahren erfolgreich?	im Boxen	Sport	270
Wie oft wurde Michael Schumacher Formel-1-Weltmeister?	sieben Mal	Sport	271
Welches K”rpergewicht darf ein Jockey bei Pferderennen nicht berschreiten?	55 kg (bei Amateurrennen 60 kg)	Sport	272
Wie heiát die Spielscheibe beim Eishockey	Puck	Sport	273
In welcher Sportart gibt es einen Schmetterlingsstil?	beim Schwimmen	Sport	274
Welche Farben haben die olympischen Ringe?	blau, gelb, schwarz, grn und rot	Sport	275
Ein besonderer Augenschmaus fr Zuschauer sind Wettbewerbe der Rhythmischen Sportgymnastik. Welche Handger„te werden dabei verwendet?	Keule, Ban, Ball, Reifen und Seil	Sport	276
Wie nennt man beim Segeln die dem Wind abgewandte Seite?	Lee (Luv ist die dem Wind zugewandte Seite)	Sport	277
Im Tanzsport wird eine Riehe von T„nzern als Standardt„nze bezeichnet - welche geh”ren dazu?	langsamer Walzer, Tango, Foxtrott, Slowfox, Wiener Walzer und Quickstep	Sport	278
In welcher Sportart trat Frst Albert II von Monaco vier Mal bei den Olympischen Spielen an?	im Bob (als Bobpilot)	Sport	279
Wie lange dauert ein regul„res Fuáballspiel ohne Verl„ngerung?	zewi Halbzeiten zu je 45 min, dazwischen 15 min Pause = insgesamt 1h 45 min	Sport	280
"Welche Sportarten beinhaltet die ""Nordische Kombination""?"	Skispringen und Skilanglauf	Sport	281
Der Tennisspieler Andre Agassi heiratete im Jahre 2001 eine Sportlerkollegin. Wie lautet ihr Name?	Steffi Graf	Sport	282
Ist Tauziehen eine olympische Sportart?	Tauziehen war von 1900-1920 eine olympische Sportart, wurde dann aber aus dem Programm gestrichen	Sport	283
Wie heiát der sensationelle US-amerikanische Hrdenl„ufer, der 1976 und 1984 olympisches Gold gewann?	Edwin Moses	Sport	284
Welche Farbe hat der Grtel von Anf„ngern im Judo-Sport?	weiá	Sport	285
Wie heiát die deutsche Athletin, die 1976 als Sportlerin des Jahres gefeiert wurde, weil sie bei den olympischen Winterspielen in Innsbruck in allen der alpinen Skiwettbewerben Medaillen gewann?	Rosi Mittermaier	Sport	286
Wie viele Personen sitzen beim Rudersport in einem Vierer?	5 Personen (4 Ruderer und 1 Steuermann)	Sport	287
"Um welche Sportart drehen sich die Veranstaltungen ""Kieler Woche"" und ""Travemnder Woche""?"	um das Regattasegeln	Sport	288
Seit wann gibt es in Deutschland eine Nationalmannschaft im Frauenfuáball: 1969, 1978 oder 1982?	1982	Sport	289
1988 wurden die Olympischen Winterspiele in Calgary ausgetragen. In welchem Land befindet sich dieser Ort?	in Kanada	Sport	290
In welcher Sportart errang Christian Neureuther in den 1970er-Jahren zahlreiche Siege?	im Skirennlauf (Slalom, Riesenslalom)	Sport	291
Wo fanden 1896 die ersten Olympischen Spiele der Neuzeit statt?	in Athen	Sport	292
Welche Medaillenfarbe erh„lt der Drittplatzierte eines sportlichen Wettbewerbs?	Bronze	Sport	293
Wie hieá der US-amerikanische Schwimmer, der bei den Olympischen Spielen 1972 in Mnchen ganze sieben Weltrekorde aufstellte?	Mark Spitz	Sport	294
Wie viele Kegel stehen bei einem Kegelspiel auf der Bahn?	neun	Sport	295
Wann fanden die ersten Formel-1-Rennen statt: 1950, 1954 oder 1962?	1950	Sport	296
"Auf welchem Medium wird die Sportart ""Voltigieren"" ausgebt?"	auf dem Pferd (turnerische bzw. akrobatische šbungen, die auf dem Pferd ausgefhrt werden)	Sport	297
Wer trainierte von 1964 bis 1978 sehr erfolgreich die deutsche Fuáballnationalmannschaft? Sein Markenzeichen waren Mtzen, ohne die er selten aus dem Haus ging.	Helmut Sch”n	Sport	298
Wie nannte sich der berhmte Schwergewichtsboxer Cassius Clay, nachdem er zum muslimischen Glauben konvertiert war?	Muhammad Ali	Sport	299
"In welcher Sportart gibt es die Disziplinen ""Reiáen"" und ""Stoáen""?"	im Gewichtheben	Sport	300
Alexander Popow war bekannt fr sein nobles Auftreten und seine elegante Technik. Wie heiát die Sportart, in der Popow in den 1990er-Jahren zahlreiche Erfolge feierte?	Schwimmen	Sport	301
